ID,DateTime,Volume
27272,4/24/2014 11:01,78
27273,4/24/2014 11:02,53
27274,4/24/2014 11:03,31
27275,4/24/2014 11:04,62
27276,4/24/2014 11:05,67
27277,4/24/2014 11:06,25
27278,4/24/2014 11:07,84
27279,4/24/2014 11:08,60
27280,4/24/2014 11:09,83
27281,4/24/2014 11:10,63
27282,4/24/2014 11:11,12
27283,4/24/2014 11:12,138
27284,4/24/2014 11:13,30
27285,4/24/2014 11:14,31
27286,4/24/2014 11:15,48
27287,4/24/2014 11:16,152
27288,4/24/2014 11:17,36
27289,4/24/2014 11:18,88
27290,4/24/2014 11:19,49
27291,4/24/2014 11:20,42
27292,4/24/2014 11:21,44
27293,4/24/2014 11:22,16
27294,4/24/2014 11:23,21
27295,4/24/2014 11:24,15
27296,4/24/2014 11:25,20
27297,4/24/2014 11:26,21
27298,4/24/2014 11:27,61
27299,4/24/2014 11:28,24
27300,4/24/2014 11:29,11
27301,4/24/2014 11:30,23
27302,4/24/2014 11:31,103
27303,4/24/2014 11:32,142
27304,4/24/2014 11:33,71
27305,4/24/2014 11:34,94
27306,4/24/2014 11:35,94
27307,4/24/2014 11:36,39
27308,4/24/2014 11:37,11
27309,4/24/2014 11:38,27
27310,4/24/2014 11:39,41
27311,4/24/2014 11:40,46
27312,4/24/2014 11:41,26
27313,4/24/2014 11:42,43
27314,4/24/2014 11:43,40
27315,4/24/2014 11:44,17
27316,4/24/2014 11:45,28
27317,4/24/2014 11:46,30
27318,4/24/2014 11:47,92
27319,4/24/2014 11:48,27
27320,4/24/2014 11:49,61
27321,4/24/2014 11:50,37
27322,4/24/2014 11:51,11
27323,4/24/2014 11:52,37
27324,4/24/2014 11:53,33
27325,4/24/2014 11:54,69
27326,4/24/2014 11:55,53
27327,4/24/2014 11:56,34
27328,4/24/2014 11:57,27
27329,4/24/2014 11:58,39
27330,4/24/2014 11:59,198
27331,4/24/2014 13:00,99
27332,4/24/2014 13:01,75
27333,4/24/2014 13:02,32
27334,4/24/2014 13:03,25
27335,4/24/2014 13:04,31
27336,4/24/2014 13:05,60
27337,4/24/2014 13:06,121
27338,4/24/2014 13:07,50
27339,4/24/2014 13:08,51
27340,4/24/2014 13:09,45
27341,4/24/2014 13:10,109
27342,4/24/2014 13:11,321
27343,4/24/2014 13:12,196
27344,4/24/2014 13:13,51
27345,4/24/2014 13:14,41
27346,4/24/2014 13:15,99
27347,4/24/2014 13:16,44
27348,4/24/2014 13:17,56
27349,4/24/2014 13:18,22
27350,4/24/2014 13:19,43
27351,4/24/2014 13:20,71
27352,4/24/2014 13:21,67
27353,4/24/2014 13:22,78
27354,4/24/2014 13:23,25
27355,4/24/2014 13:24,23
27356,4/24/2014 13:25,35
27357,4/24/2014 13:26,45
27358,4/24/2014 13:27,30
27359,4/24/2014 13:28,22
27360,4/24/2014 13:29,88
27361,4/24/2014 13:30,161
27362,4/24/2014 13:31,78
27363,4/24/2014 13:32,35
27364,4/24/2014 13:33,59
27365,4/24/2014 13:34,61
27366,4/24/2014 13:35,55
27367,4/24/2014 13:36,14
27368,4/24/2014 13:37,29
27369,4/24/2014 13:38,48
27370,4/24/2014 13:39,204
27371,4/24/2014 13:40,249
27372,4/24/2014 13:41,63
27373,4/24/2014 13:42,97
27374,4/24/2014 13:43,113
27375,4/24/2014 13:44,89
27376,4/24/2014 13:45,62
27377,4/24/2014 13:46,89
27378,4/24/2014 13:47,19
27379,4/24/2014 13:48,56
27380,4/24/2014 13:49,45
27381,4/24/2014 13:50,24
27382,4/24/2014 13:51,41
27383,4/24/2014 13:52,45
27384,4/24/2014 13:53,79
27385,4/24/2014 13:54,61
27386,4/24/2014 13:55,62
27387,4/24/2014 13:56,49
27388,4/24/2014 13:57,22
27389,4/24/2014 13:58,19
27390,4/24/2014 13:59,62
27391,4/24/2014 14:00,25
27392,4/24/2014 14:01,8
27393,4/24/2014 14:02,34
27394,4/24/2014 14:03,163
27395,4/24/2014 14:04,26
27396,4/24/2014 14:05,97
27397,4/24/2014 14:06,286
27398,4/24/2014 14:07,50
27399,4/24/2014 14:08,30
27400,4/24/2014 14:09,52
27401,4/24/2014 14:10,75
27402,4/24/2014 14:11,16
27403,4/24/2014 14:12,8
27404,4/24/2014 14:13,34
27405,4/24/2014 14:14,18
27406,4/24/2014 14:15,75
27407,4/24/2014 14:16,43
27408,4/24/2014 14:17,76
27409,4/24/2014 14:18,35
27410,4/24/2014 14:19,49
27411,4/24/2014 14:20,46
27412,4/24/2014 14:21,42
27413,4/24/2014 14:22,26
27414,4/24/2014 14:23,23
27415,4/24/2014 14:24,23
27416,4/24/2014 14:25,36
27417,4/24/2014 14:26,33
27418,4/24/2014 14:27,35
27419,4/24/2014 14:28,14
27420,4/24/2014 14:29,34
27421,4/24/2014 14:30,25
27422,4/24/2014 14:31,39
27423,4/24/2014 14:32,31
27424,4/24/2014 14:33,28
27425,4/24/2014 14:34,90
27426,4/24/2014 14:35,52
27427,4/24/2014 14:36,58
27428,4/24/2014 14:37,27
27429,4/24/2014 14:38,24
27430,4/24/2014 14:39,24
27431,4/24/2014 14:40,131
27432,4/24/2014 14:41,72
27433,4/24/2014 14:42,35
27434,4/24/2014 14:43,16
27435,4/24/2014 14:44,19
27436,4/24/2014 14:45,23
27437,4/24/2014 14:46,50
27438,4/24/2014 14:47,7
27439,4/24/2014 14:48,13
27440,4/24/2014 14:49,25
27441,4/24/2014 14:50,20
27442,4/24/2014 14:51,37
27443,4/24/2014 14:52,18
27444,4/24/2014 14:53,47
27445,4/24/2014 14:54,40
27446,4/24/2014 14:55,25
27447,4/24/2014 14:56,117
27448,4/24/2014 14:57,260
27449,4/24/2014 14:58,72
27450,4/24/2014 14:59,93
27451,4/24/2014 15:00,136
27452,4/24/2014 15:01,90
27453,4/24/2014 15:02,42
27454,4/24/2014 15:03,136
27455,4/24/2014 15:04,61
27456,4/24/2014 15:05,121
27457,4/24/2014 15:06,78
27458,4/24/2014 15:07,31
27459,4/24/2014 15:08,42
27460,4/24/2014 15:09,13
27461,4/24/2014 15:10,77
27462,4/24/2014 15:11,66
27463,4/24/2014 15:12,29
27464,4/24/2014 15:13,46
27465,4/24/2014 15:14,44
27466,4/24/2014 15:15,25
27467,4/24/2014 15:16,39
27468,4/24/2014 15:17,34
27469,4/24/2014 15:18,37
27470,4/24/2014 15:19,26
27471,4/24/2014 15:20,37
27472,4/24/2014 15:21,41
27473,4/24/2014 15:22,33
27474,4/24/2014 15:23,25
27475,4/24/2014 15:24,33
27476,4/24/2014 15:25,42
27477,4/24/2014 15:26,20
27478,4/24/2014 15:27,23
27479,4/24/2014 15:28,23
27480,4/24/2014 15:29,13
27481,4/24/2014 15:30,87
27482,4/24/2014 15:31,314
27483,4/24/2014 15:32,354
27484,4/24/2014 15:33,227
27485,4/24/2014 15:34,101
27486,4/24/2014 15:35,66
27487,4/24/2014 15:36,129
27488,4/24/2014 15:37,128
27489,4/24/2014 15:38,206
27490,4/24/2014 15:39,173
27491,4/24/2014 15:40,96
27492,4/24/2014 15:41,58
27493,4/24/2014 15:42,105
27494,4/24/2014 15:43,46
27495,4/24/2014 15:44,42
27496,4/24/2014 15:45,74
27497,4/24/2014 15:46,150
27498,4/24/2014 15:47,109
27499,4/24/2014 15:48,36
27500,4/24/2014 15:49,66
27501,4/24/2014 15:50,121
27502,4/24/2014 15:51,108
27503,4/24/2014 15:52,108
27504,4/24/2014 15:53,69
27505,4/24/2014 15:54,97
27506,4/24/2014 15:55,116
27507,4/24/2014 15:56,58
27508,4/24/2014 15:57,55
27509,4/24/2014 15:58,115
27510,4/24/2014 15:59,301
27511,4/24/2014 16:00,405
27512,4/24/2014 16:01,287
27513,4/24/2014 16:02,114
27514,4/24/2014 16:03,83
27515,4/24/2014 16:04,123
27516,4/24/2014 16:05,116
27517,4/24/2014 16:06,103
27518,4/24/2014 16:07,88
27519,4/24/2014 16:08,45
27520,4/24/2014 16:09,59
27521,4/24/2014 16:10,108
27522,4/24/2014 16:11,127
27523,4/24/2014 16:12,153
27524,4/24/2014 16:13,115
27525,4/24/2014 16:14,352
27526,4/25/2014 9:15,673
27527,4/25/2014 9:16,167
27528,4/25/2014 9:17,234
27529,4/25/2014 9:18,193
27530,4/25/2014 9:19,174
27531,4/25/2014 9:20,315
27532,4/25/2014 9:21,136
27533,4/25/2014 9:22,118
27534,4/25/2014 9:23,85
27535,4/25/2014 9:24,86
27536,4/25/2014 9:25,308
27537,4/25/2014 9:26,219
27538,4/25/2014 9:27,127
27539,4/25/2014 9:28,118
27540,4/25/2014 9:29,75
27541,4/25/2014 9:30,484
27542,4/25/2014 9:31,286
27543,4/25/2014 9:32,212
27544,4/25/2014 9:33,214
27545,4/25/2014 9:34,312
27546,4/25/2014 9:35,342
27547,4/25/2014 9:36,364
27548,4/25/2014 9:37,615
27549,4/25/2014 9:38,635
27550,4/25/2014 9:39,380
27551,4/25/2014 9:40,303
27552,4/25/2014 9:41,199
27553,4/25/2014 9:42,255
27554,4/25/2014 9:43,127
27555,4/25/2014 9:44,273
27556,4/25/2014 9:45,786
27557,4/25/2014 9:46,180
27558,4/25/2014 9:47,227
27559,4/25/2014 9:48,249
27560,4/25/2014 9:49,404
27561,4/25/2014 9:50,298
27562,4/25/2014 9:51,304
27563,4/25/2014 9:52,346
27564,4/25/2014 9:53,257
27565,4/25/2014 9:54,92
27566,4/25/2014 9:55,186
27567,4/25/2014 9:56,236
27568,4/25/2014 9:57,113
27569,4/25/2014 9:58,480
27570,4/25/2014 9:59,311
27571,4/25/2014 10:00,519
27572,4/25/2014 10:01,246
27573,4/25/2014 10:02,253
27574,4/25/2014 10:03,517
27575,4/25/2014 10:04,275
27576,4/25/2014 10:05,139
27577,4/25/2014 10:06,175
27578,4/25/2014 10:07,195
27579,4/25/2014 10:08,152
27580,4/25/2014 10:09,137
27581,4/25/2014 10:10,299
27582,4/25/2014 10:11,133
27583,4/25/2014 10:12,156
27584,4/25/2014 10:13,169
27585,4/25/2014 10:14,360
27586,4/25/2014 10:15,129
27587,4/25/2014 10:16,60
27588,4/25/2014 10:17,58
27589,4/25/2014 10:18,137
27590,4/25/2014 10:19,179
27591,4/25/2014 10:20,161
27592,4/25/2014 10:21,121
27593,4/25/2014 10:22,126
27594,4/25/2014 10:23,71
27595,4/25/2014 10:24,150
27596,4/25/2014 10:25,190
27597,4/25/2014 10:26,115
27598,4/25/2014 10:27,226
27599,4/25/2014 10:28,185
27600,4/25/2014 10:29,151
27601,4/25/2014 10:30,124
27602,4/25/2014 10:31,157
27603,4/25/2014 10:32,202
27604,4/25/2014 10:33,371
27605,4/25/2014 10:34,247
27606,4/25/2014 10:35,132
27607,4/25/2014 10:36,133
27608,4/25/2014 10:37,225
27609,4/25/2014 10:38,187
27610,4/25/2014 10:39,117
27611,4/25/2014 10:40,298
27612,4/25/2014 10:41,370
27613,4/25/2014 10:42,400
27614,4/25/2014 10:43,320
27615,4/25/2014 10:44,176
27616,4/25/2014 10:45,148
27617,4/25/2014 10:46,54
27618,4/25/2014 10:47,324
27619,4/25/2014 10:48,212
27620,4/25/2014 10:49,537
27621,4/25/2014 10:50,744
27622,4/25/2014 10:51,226
27623,4/25/2014 10:52,131
27624,4/25/2014 10:53,458
27625,4/25/2014 10:54,432
27626,4/25/2014 10:55,689
27627,4/25/2014 10:56,354
27628,4/25/2014 10:57,346
27629,4/25/2014 10:58,261
27630,4/25/2014 10:59,145
27631,4/25/2014 11:00,168
27632,4/25/2014 11:01,1146
27633,4/25/2014 11:02,252
27634,4/25/2014 11:03,168
27635,4/25/2014 11:04,156
27636,4/25/2014 11:05,312
27637,4/25/2014 11:06,185
27638,4/25/2014 11:07,152
27639,4/25/2014 11:08,151
27640,4/25/2014 11:09,89
27641,4/25/2014 11:10,70
27642,4/25/2014 11:11,80
27643,4/25/2014 11:12,144
27644,4/25/2014 11:13,126
27645,4/25/2014 11:14,177
27646,4/25/2014 11:15,275
27647,4/25/2014 11:16,256
27648,4/25/2014 11:17,104
27649,4/25/2014 11:18,474
27650,4/25/2014 11:19,108
27651,4/25/2014 11:20,189
27652,4/25/2014 11:21,148
27653,4/25/2014 11:22,320
27654,4/25/2014 11:23,212
27655,4/25/2014 11:24,92
27656,4/25/2014 11:25,151
27657,4/25/2014 11:26,71
27658,4/25/2014 11:27,115
27659,4/25/2014 11:28,270
27660,4/25/2014 11:29,159
27661,4/25/2014 11:30,264
27662,4/25/2014 11:31,158
27663,4/25/2014 11:32,142
27664,4/25/2014 11:33,74
27665,4/25/2014 11:34,157
27666,4/25/2014 11:35,785
27667,4/25/2014 11:36,243
27668,4/25/2014 11:37,185
27669,4/25/2014 11:38,75
27670,4/25/2014 11:39,61
27671,4/25/2014 11:40,120
27672,4/25/2014 11:41,171
27673,4/25/2014 11:42,142
27674,4/25/2014 11:43,51
27675,4/25/2014 11:44,229
27676,4/25/2014 11:45,165
27677,4/25/2014 11:46,97
27678,4/25/2014 11:47,107
27679,4/25/2014 11:48,98
27680,4/25/2014 11:49,107
27681,4/25/2014 11:50,161
27682,4/25/2014 11:51,148
27683,4/25/2014 11:52,174
27684,4/25/2014 11:53,85
27685,4/25/2014 11:54,77
27686,4/25/2014 11:55,73
27687,4/25/2014 11:56,120
27688,4/25/2014 11:57,139
27689,4/25/2014 11:58,150
27690,4/25/2014 11:59,253
27691,4/25/2014 13:00,210
27692,4/25/2014 13:01,155
27693,4/25/2014 13:02,172
27694,4/25/2014 13:03,101
27695,4/25/2014 13:04,161
27696,4/25/2014 13:05,189
27697,4/25/2014 13:06,174
27698,4/25/2014 13:07,160
27699,4/25/2014 13:08,77
27700,4/25/2014 13:09,82
27701,4/25/2014 13:10,82
27702,4/25/2014 13:11,150
27703,4/25/2014 13:12,172
27704,4/25/2014 13:13,142
27705,4/25/2014 13:14,120
27706,4/25/2014 13:15,98
27707,4/25/2014 13:16,84
27708,4/25/2014 13:17,393
27709,4/25/2014 13:18,176
27710,4/25/2014 13:19,154
27711,4/25/2014 13:20,128
27712,4/25/2014 13:21,200
27713,4/25/2014 13:22,196
27714,4/25/2014 13:23,202
27715,4/25/2014 13:24,70
27716,4/25/2014 13:25,84
27717,4/25/2014 13:26,168
27718,4/25/2014 13:27,131
27719,4/25/2014 13:28,103
27720,4/25/2014 13:29,71
27721,4/25/2014 13:30,94
27722,4/25/2014 13:31,67
27723,4/25/2014 13:32,98
27724,4/25/2014 13:33,26
27725,4/25/2014 13:34,58
27726,4/25/2014 13:35,93
27727,4/25/2014 13:36,79
27728,4/25/2014 13:37,64
27729,4/25/2014 13:38,59
27730,4/25/2014 13:39,86
27731,4/25/2014 13:40,47
27732,4/25/2014 13:41,56
27733,4/25/2014 13:42,233
27734,4/25/2014 13:43,134
27735,4/25/2014 13:44,54
27736,4/25/2014 13:45,69
27737,4/25/2014 13:46,18
27738,4/25/2014 13:47,96
27739,4/25/2014 13:48,149
27740,4/25/2014 13:49,120
27741,4/25/2014 13:50,74
27742,4/25/2014 13:51,145
27743,4/25/2014 13:52,156
27744,4/25/2014 13:53,156
27745,4/25/2014 13:54,376
27746,4/25/2014 13:55,158
27747,4/25/2014 13:56,147
27748,4/25/2014 13:57,347
27749,4/25/2014 13:58,94
27750,4/25/2014 13:59,131
27751,4/25/2014 14:00,74
27752,4/25/2014 14:01,101
27753,4/25/2014 14:02,190
27754,4/25/2014 14:03,166
27755,4/25/2014 14:04,107
27756,4/25/2014 14:05,59
27757,4/25/2014 14:06,116
27758,4/25/2014 14:07,110
27759,4/25/2014 14:08,84
27760,4/25/2014 14:09,91
27761,4/25/2014 14:10,119
27762,4/25/2014 14:11,113
27763,4/25/2014 14:12,234
27764,4/25/2014 14:13,107
27765,4/25/2014 14:14,62
27766,4/25/2014 14:15,34
27767,4/25/2014 14:16,104
27768,4/25/2014 14:17,53
27769,4/25/2014 14:18,56
27770,4/25/2014 14:19,34
27771,4/25/2014 14:20,76
27772,4/25/2014 14:21,35
27773,4/25/2014 14:22,33
27774,4/25/2014 14:23,34
27775,4/25/2014 14:24,144
27776,4/25/2014 14:25,236
27777,4/25/2014 14:26,79
27778,4/25/2014 14:27,52
27779,4/25/2014 14:28,110
27780,4/25/2014 14:29,24
27781,4/25/2014 14:30,68
27782,4/25/2014 14:31,45
27783,4/25/2014 14:32,98
27784,4/25/2014 14:33,22
27785,4/25/2014 14:34,62
27786,4/25/2014 14:35,41
27787,4/25/2014 14:36,44
27788,4/25/2014 14:37,42
27789,4/25/2014 14:38,25
27790,4/25/2014 14:39,45
27791,4/25/2014 14:40,61
27792,4/25/2014 14:41,18
27793,4/25/2014 14:42,27
27794,4/25/2014 14:43,48
27795,4/25/2014 14:44,44
27796,4/25/2014 14:45,37
27797,4/25/2014 14:46,128
27798,4/25/2014 14:47,83
27799,4/25/2014 14:48,45
27800,4/25/2014 14:49,91
27801,4/25/2014 14:50,94
27802,4/25/2014 14:51,61
27803,4/25/2014 14:52,146
27804,4/25/2014 14:53,85
27805,4/25/2014 14:54,85
27806,4/25/2014 14:55,107
27807,4/25/2014 14:56,137
27808,4/25/2014 14:57,72
27809,4/25/2014 14:58,67
27810,4/25/2014 14:59,141
27811,4/25/2014 15:00,415
27812,4/25/2014 15:01,215
27813,4/25/2014 15:02,142
27814,4/25/2014 15:03,155
27815,4/25/2014 15:04,193
27816,4/25/2014 15:05,123
27817,4/25/2014 15:06,77
27818,4/25/2014 15:07,121
27819,4/25/2014 15:08,144
27820,4/25/2014 15:09,124
27821,4/25/2014 15:10,146
27822,4/25/2014 15:11,150
27823,4/25/2014 15:12,53
27824,4/25/2014 15:13,97
27825,4/25/2014 15:14,140
27826,4/25/2014 15:15,68
27827,4/25/2014 15:16,67
27828,4/25/2014 15:17,38
27829,4/25/2014 15:18,63
27830,4/25/2014 15:19,73
27831,4/25/2014 15:20,150
27832,4/25/2014 15:21,289
27833,4/25/2014 15:22,283
27834,4/25/2014 15:23,202
27835,4/25/2014 15:24,142
27836,4/25/2014 15:25,182
27837,4/25/2014 15:26,174
27838,4/25/2014 15:27,184
27839,4/25/2014 15:28,363
27840,4/25/2014 15:29,134
27841,4/25/2014 15:30,183
27842,4/25/2014 15:31,120
27843,4/25/2014 15:32,31
27844,4/25/2014 15:33,47
27845,4/25/2014 15:34,64
27846,4/25/2014 15:35,43
27847,4/25/2014 15:36,51
27848,4/25/2014 15:37,49
27849,4/25/2014 15:38,49
27850,4/25/2014 15:39,78
27851,4/25/2014 15:40,80
27852,4/25/2014 15:41,50
27853,4/25/2014 15:42,73
27854,4/25/2014 15:43,99
27855,4/25/2014 15:44,105
27856,4/25/2014 15:45,121
27857,4/25/2014 15:46,106
27858,4/25/2014 15:47,84
27859,4/25/2014 15:48,74
27860,4/25/2014 15:49,73
27861,4/25/2014 15:50,166
27862,4/25/2014 15:51,141
27863,4/25/2014 15:52,59
27864,4/25/2014 15:53,138
27865,4/25/2014 15:54,261
27866,4/25/2014 15:55,211
27867,4/25/2014 15:56,133
27868,4/25/2014 15:57,144
27869,4/25/2014 15:58,285
27870,4/25/2014 15:59,435
27871,4/25/2014 16:00,397
27872,4/25/2014 16:01,309
27873,4/25/2014 16:02,245
27874,4/25/2014 16:03,202
27875,4/25/2014 16:04,108
27876,4/25/2014 16:05,382
27877,4/25/2014 16:06,182
27878,4/25/2014 16:07,379
27879,4/25/2014 16:08,244
27880,4/25/2014 16:09,128
27881,4/25/2014 16:10,295
27882,4/25/2014 16:11,231
27883,4/25/2014 16:12,154
27884,4/25/2014 16:13,174
27885,4/25/2014 16:14,380
27886,4/28/2014 9:15,1054
27887,4/28/2014 9:16,305
27888,4/28/2014 9:17,160
27889,4/28/2014 9:18,203
27890,4/28/2014 9:19,240
27891,4/28/2014 9:20,441
27892,4/28/2014 9:21,451
27893,4/28/2014 9:22,123
27894,4/28/2014 9:23,110
27895,4/28/2014 9:24,107
27896,4/28/2014 9:25,137
27897,4/28/2014 9:26,146
27898,4/28/2014 9:27,161
27899,4/28/2014 9:28,245
27900,4/28/2014 9:29,88
27901,4/28/2014 9:30,462
27902,4/28/2014 9:31,432
27903,4/28/2014 9:32,322
27904,4/28/2014 9:33,290
27905,4/28/2014 9:34,303
27906,4/28/2014 9:35,324
27907,4/28/2014 9:36,210
27908,4/28/2014 9:37,204
27909,4/28/2014 9:38,154
27910,4/28/2014 9:39,182
27911,4/28/2014 9:40,160
27912,4/28/2014 9:41,253
27913,4/28/2014 9:42,382
27914,4/28/2014 9:43,562
27915,4/28/2014 9:44,372
27916,4/28/2014 9:45,253
27917,4/28/2014 9:46,129
27918,4/28/2014 9:47,195
27919,4/28/2014 9:48,244
27920,4/28/2014 9:49,116
27921,4/28/2014 9:50,108
27922,4/28/2014 9:51,112
27923,4/28/2014 9:52,70
27924,4/28/2014 9:53,54
27925,4/28/2014 9:54,105
27926,4/28/2014 9:55,454
27927,4/28/2014 9:56,164
27928,4/28/2014 9:57,239
27929,4/28/2014 9:58,129
27930,4/28/2014 9:59,195
27931,4/28/2014 10:00,128
27932,4/28/2014 10:01,197
27933,4/28/2014 10:02,129
27934,4/28/2014 10:03,293
27935,4/28/2014 10:04,166
27936,4/28/2014 10:05,231
27937,4/28/2014 10:06,133
27938,4/28/2014 10:07,131
27939,4/28/2014 10:08,79
27940,4/28/2014 10:09,165
27941,4/28/2014 10:10,113
27942,4/28/2014 10:11,117
27943,4/28/2014 10:12,73
27944,4/28/2014 10:13,125
27945,4/28/2014 10:14,117
27946,4/28/2014 10:15,127
27947,4/28/2014 10:16,70
27948,4/28/2014 10:17,64
27949,4/28/2014 10:18,36
27950,4/28/2014 10:19,19
27951,4/28/2014 10:20,90
27952,4/28/2014 10:21,86
27953,4/28/2014 10:22,39
27954,4/28/2014 10:23,113
27955,4/28/2014 10:24,157
27956,4/28/2014 10:25,91
27957,4/28/2014 10:26,26
27958,4/28/2014 10:27,48
27959,4/28/2014 10:28,57
27960,4/28/2014 10:29,42
27961,4/28/2014 10:30,39
27962,4/28/2014 10:31,57
27963,4/28/2014 10:32,352
27964,4/28/2014 10:33,185
27965,4/28/2014 10:34,134
27966,4/28/2014 10:35,76
27967,4/28/2014 10:36,89
27968,4/28/2014 10:37,63
27969,4/28/2014 10:38,129
27970,4/28/2014 10:39,86
27971,4/28/2014 10:40,132
27972,4/28/2014 10:41,78
27973,4/28/2014 10:42,138
27974,4/28/2014 10:43,170
27975,4/28/2014 10:44,76
27976,4/28/2014 10:45,150
27977,4/28/2014 10:46,147
27978,4/28/2014 10:47,85
27979,4/28/2014 10:48,31
27980,4/28/2014 10:49,46
27981,4/28/2014 10:50,70
27982,4/28/2014 10:51,91
27983,4/28/2014 10:52,57
27984,4/28/2014 10:53,65
27985,4/28/2014 10:54,75
27986,4/28/2014 10:55,121
27987,4/28/2014 10:56,295
27988,4/28/2014 10:57,106
27989,4/28/2014 10:58,56
27990,4/28/2014 10:59,211
27991,4/28/2014 11:00,98
27992,4/28/2014 11:01,126
27993,4/28/2014 11:02,93
27994,4/28/2014 11:03,172
27995,4/28/2014 11:04,113
27996,4/28/2014 11:05,208
27997,4/28/2014 11:06,78
27998,4/28/2014 11:07,112
27999,4/28/2014 11:08,78
28000,4/28/2014 11:09,92
28001,4/28/2014 11:10,38
28002,4/28/2014 11:11,65
28003,4/28/2014 11:12,74
28004,4/28/2014 11:13,78
28005,4/28/2014 11:14,38
28006,4/28/2014 11:15,46
28007,4/28/2014 11:16,21
28008,4/28/2014 11:17,25
28009,4/28/2014 11:18,13
28010,4/28/2014 11:19,19
28011,4/28/2014 11:20,39
28012,4/28/2014 11:21,25
28013,4/28/2014 11:22,80
28014,4/28/2014 11:23,137
28015,4/28/2014 11:24,11
28016,4/28/2014 11:25,86
28017,4/28/2014 11:26,104
28018,4/28/2014 11:27,104
28019,4/28/2014 11:28,88
28020,4/28/2014 11:29,29
28021,4/28/2014 11:30,52
28022,4/28/2014 11:31,74
28023,4/28/2014 11:32,47
28024,4/28/2014 11:33,15
28025,4/28/2014 11:34,37
28026,4/28/2014 11:35,19
28027,4/28/2014 11:36,29
28028,4/28/2014 11:37,21
28029,4/28/2014 11:38,20
28030,4/28/2014 11:39,220
28031,4/28/2014 11:40,40
28032,4/28/2014 11:41,30
28033,4/28/2014 11:42,63
28034,4/28/2014 11:43,39
28035,4/28/2014 11:44,39
28036,4/28/2014 11:45,39
28037,4/28/2014 11:46,20
28038,4/28/2014 11:47,20
28039,4/28/2014 11:48,19
28040,4/28/2014 11:49,22
28041,4/28/2014 11:50,26
28042,4/28/2014 11:51,76
28043,4/28/2014 11:52,16
28044,4/28/2014 11:53,28
28045,4/28/2014 11:54,87
28046,4/28/2014 11:55,97
28047,4/28/2014 11:56,66
28048,4/28/2014 11:57,28
28049,4/28/2014 11:58,24
28050,4/28/2014 11:59,154
28051,4/28/2014 13:00,70
28052,4/28/2014 13:01,57
28053,4/28/2014 13:02,94
28054,4/28/2014 13:03,91
28055,4/28/2014 13:04,66
28056,4/28/2014 13:05,39
28057,4/28/2014 13:06,51
28058,4/28/2014 13:07,70
28059,4/28/2014 13:08,39
28060,4/28/2014 13:09,28
28061,4/28/2014 13:10,29
28062,4/28/2014 13:11,22
28063,4/28/2014 13:12,30
28064,4/28/2014 13:13,60
28065,4/28/2014 13:14,109
28066,4/28/2014 13:15,80
28067,4/28/2014 13:16,77
28068,4/28/2014 13:17,82
28069,4/28/2014 13:18,71
28070,4/28/2014 13:19,84
28071,4/28/2014 13:20,130
28072,4/28/2014 13:21,39
28073,4/28/2014 13:22,59
28074,4/28/2014 13:23,43
28075,4/28/2014 13:24,149
28076,4/28/2014 13:25,91
28077,4/28/2014 13:26,52
28078,4/28/2014 13:27,89
28079,4/28/2014 13:28,74
28080,4/28/2014 13:29,41
28081,4/28/2014 13:30,60
28082,4/28/2014 13:31,51
28083,4/28/2014 13:32,154
28084,4/28/2014 13:33,65
28085,4/28/2014 13:34,66
28086,4/28/2014 13:35,85
28087,4/28/2014 13:36,151
28088,4/28/2014 13:37,71
28089,4/28/2014 13:38,180
28090,4/28/2014 13:39,149
28091,4/28/2014 13:40,67
28092,4/28/2014 13:41,46
28093,4/28/2014 13:42,60
28094,4/28/2014 13:43,25
28095,4/28/2014 13:44,30
28096,4/28/2014 13:45,67
28097,4/28/2014 13:46,40
28098,4/28/2014 13:47,25
28099,4/28/2014 13:48,20
28100,4/28/2014 13:49,71
28101,4/28/2014 13:50,116
28102,4/28/2014 13:51,24
28103,4/28/2014 13:52,44
28104,4/28/2014 13:53,20
28105,4/28/2014 13:54,56
28106,4/28/2014 13:55,86
28107,4/28/2014 13:56,40
28108,4/28/2014 13:57,43
28109,4/28/2014 13:58,37
28110,4/28/2014 13:59,50
28111,4/28/2014 14:00,173
28112,4/28/2014 14:01,65
28113,4/28/2014 14:02,33
28114,4/28/2014 14:03,30
28115,4/28/2014 14:04,88
28116,4/28/2014 14:05,74
28117,4/28/2014 14:06,52
28118,4/28/2014 14:07,35
28119,4/28/2014 14:08,31
28120,4/28/2014 14:09,45
28121,4/28/2014 14:10,30
28122,4/28/2014 14:11,66
28123,4/28/2014 14:12,31
28124,4/28/2014 14:13,71
28125,4/28/2014 14:14,22
28126,4/28/2014 14:15,50
28127,4/28/2014 14:16,48
28128,4/28/2014 14:17,74
28129,4/28/2014 14:18,13
28130,4/28/2014 14:19,70
28131,4/28/2014 14:20,37
28132,4/28/2014 14:21,11
28133,4/28/2014 14:22,70
28134,4/28/2014 14:23,40
28135,4/28/2014 14:24,56
28136,4/28/2014 14:25,34
28137,4/28/2014 14:26,54
28138,4/28/2014 14:27,59
28139,4/28/2014 14:28,55
28140,4/28/2014 14:29,37
28141,4/28/2014 14:30,83
28142,4/28/2014 14:31,36
28143,4/28/2014 14:32,35
28144,4/28/2014 14:33,79
28145,4/28/2014 14:34,67
